@relation epsilon_full_set
@attribute r1 NUMERIC
@attribute r2 NUMERIC
@attribute r3 NUMERIC
@attribute r4 NUMERIC
@attribute r5 NUMERIC
@attribute r6 NUMERIC
@attribute r7 NUMERIC
@attribute r8 NUMERIC
@attribute class {epsilon}

%all features for epsilon

@data
-0.97894028128038824, 0.20414682384664806, 0.7207215263844976, 0.10228008411292472, 0.7175108362902961, -0.99922532697461419, -0.03935410947379149, 1.2066706836895, epsilon
0.97930310811166676, 0.20239916611199005, 0.6961478207521733, 0.07507324745704151, 0.6943480704905861, 0.99976802630059547, 0.021538189037428539, 0.8024067646599421, epsilon
0.92327870883158669, 0.38413074052759433, 0.8357202685450437, 0.42962698868678945, 0.7609499440863374, -0.99845069429927746, -0.055643607479122004, 2.7143337538405583, epsilon
0.51749303982075567, 0.85568741590435571, 0.6988393478232319, 0.08262941626377719, 0.6988393478232319, 0.99658813169198524, 0.082535421309147039, 0.7408557699100586, epsilon
-0.96014997685263215, -0.27948528038143577, 0.6248498128158478, 0.0717973062363248, 0.6238998650176164, -0.99894235428693712, -0.045980134967956748, 0.70578962755772, epsilon
-0.96014997685263215, -0.27948528038143577, 0.6248498128158478, 0.0717973062363248, 0.6238998650176164, -0.99894235428693712, -0.045980134967956748, 0.70578962755772, epsilon
-0.96657684316630987, 0.25637707825515704, 0.8390445036236158, 0.6360480382259699, 0.6772377584755592, -0.99664998230360602, -0.081785162310909307, 1.8561228535729766, epsilon
0.3105753396999843, -0.95054876696055912, 0.5352005765262215, 0.09139202158374767, 0.5332546232645339, 0.99946062677755498, 0.032839846549839936, 0.598225685205386, epsilon
-0.17635114691789239, 0.98432732004183654, 0.696216912871987, 0.08139352514969345, 0.6939251376366186, -0.99998106764562045, -0.006153401524756452, 0.7504774660994976, epsilon
0.98671039982713626, 0.16248872844899986, 0.9454088868939196, 0.7612419198030459, 0.6846256665251457, 0.99975363686552721, 0.02219607114224641, 2.7543331282227506, epsilon
-0.98160963861802197, -0.19089923355581248, 0.7503233685052065, 0.08662432550521576, 0.7476730758326129, -0.99978188885238206, -0.020884796450120997, 1.2319896840935034, epsilon
0.97480186994210938, 0.22307244194962014, 0.7624767878879987, 0.08737674741858778, 0.760663527930714, 0.99855977328938827, 0.053650528126434935, 2.3393253454026777, epsilon
-0.35309982005270946, -0.93558565459221543, 0.6552082412180116, 0.08966721210071951, 0.6531147719237409, -0.99917507313124476, -0.040610013951876869, 0.7029788737233496, epsilon
0.97379009321354781, 0.22744857519701003, 0.5971996400752432, 0.16395367305451536, 0.594130794948385, 0.99168567764811089, -0.12868378587688256, 1.1068431929307614, epsilon
-0.99117114017293861, -0.13258872836058475, 0.6905553810354387, 0.14736240992029537, 0.6885619995802847, -0.99202541008125367, 0.1260380329627544, 0.7855334208092433, epsilon
0.99935312165151569, 0.035963012184336667, 0.7463411236780404, 0.08731365163084776, 0.7440651491099418, 0.99923776955469523, -0.039036904274773673, 1.5036554682192915, epsilon
-0.72168157452636628, -0.69222518372935893, 0.6721672744079408, 0.20940234639804362, 0.6637711009225996, -0.99052820932718977, -0.1373093825165308, 1.0282318577589131, epsilon
0.96956317343859066, 0.24484128065277194, 0.7811859514981052, 0.596471407880033, 0.6540066240864844, 0.98820558721823537, 0.15313300555615839, 2.4162563121865963, epsilon
-0.91362244721616148, 0.40656367759891221, 0.6944110574076424, 0.154300056147733, 0.6906425830500172, -0.99351099518042219, -0.11373610884678283, 1.8259337415059873, epsilon
0.76691394697605086, 0.64174994969506227, 0.6786881268447238, 0.31031614413293096, 0.6520935987908484, 0.991072449106013, 0.13332441870493658, 1.8006199708598964, epsilon
